"id","time","latitude","longitude"
"2","12:00:03.339",51.40704501,-2.6631034
"2","12:00:03.360",51.40704423,-2.66310446
"2","12:00:03.380",51.40704354,-2.66310559
"2","12:00:03.400",51.40704284,-2.66310673
"2","12:00:03.420",51.40704215,-2.66310787
"2","12:00:03.440",51.40704145,-2.663109
"2","12:00:03.460",51.40704084,-2.66310985
"2","12:00:03.480",51.40704011,-2.66311067
"2","12:00:03.500",51.40703937,-2.66311149
"2","12:00:03.519",51.40703845,-2.66311268
"2","12:00:03.539",51.40703748,-2.66311412
"2","12:00:03.559",51.40703652,-2.66311554
"2","12:00:03.579",51.40703572,-2.66311662
"2","12:00:03.599",51.40703516,-2.66311716
"2","12:00:03.619",51.4070348,-2.66311733
"2","12:00:03.639",51.40703449,-2.66311741
"2","12:00:03.660",51.40703412,-2.66311765
"2","12:00:03.680",51.40703362,-2.66311812
"2","12:00:03.700",51.40703306,-2.66311866
"2","12:00:03.720",51.40703257,-2.66311904
"2","12:00:03.740",51.40703215,-2.66311935
"2","12:00:03.759",51.40703177,-2.6631196
"2","12:00:03.779",51.40703129,-2.66312006
"2","12:00:03.799",51.40703075,-2.66312061
"2","12:00:03.819",51.40703025,-2.66312105
"2","12:00:03.839",51.40702976,-2.66312145
"2","12:00:03.860",51.40702923,-2.66312193
"2","12:00:03.880",51.40702872,-2.66312245
"2","12:00:03.900",51.40702824,-2.66312285
"2","12:00:03.920",51.40702778,-2.66312325
"2","12:00:03.940",51.40702736,-2.66312357
"2","12:00:03.960",51.40702695,-2.66312389
"2","12:00:03.980",51.40702653,-2.6631242
"2","12:00:04.000",51.40702612,-2.66312453
"2","12:00:04.019",51.4070257,-2.66312491
"2","12:00:04.039",51.40702519,-2.66312542
"2","12:00:04.059",51.40702461,-2.66312607
"2","12:00:04.079",51.40702408,-2.66312657
"2","12:00:04.099",51.40702359,-2.66312692
"2","12:00:04.119",51.40702303,-2.66312749
"2","12:00:04.139",51.40702242,-2.66312828
"2","12:00:04.160",51.40702182,-2.66312916
"2","12:00:04.180",51.40702125,-2.66312994
"2","12:00:04.200",51.40702075,-2.66313051
"2","12:00:04.220",51.40702025,-2.66313102
"2","12:00:04.240",51.40701973,-2.66313163
"2","12:00:04.259",51.40701923,-2.66313225
"2","12:00:04.279",51.40701871,-2.66313285
"2","12:00:04.299",51.40701814,-2.66313355
"2","12:00:04.319",51.40701756,-2.66313435
"2","12:00:04.339",51.40701697,-2.6631352
"2","12:00:04.360",51.40701634,-2.66313612
"2","12:00:04.380",51.40701565,-2.66313717
